,x,y,type
c-2953,2760.21789646879,4866.58270007169,Proliferating cell
c-2954,2679.19026923446,4863.06183119899,Macrophage
c-2955,2741.05746736584,4865.04334545429,Proliferating cell
c-2956,2724.54218568464,4866.4618155747,Fibroblast
c-2957,2621.78396749815,4864.03069239804,Proliferating cell
c-2958,2675.08849879618,4864.251560242,Macrophage
c-2959,2649.50583007914,4867.05907108556,Proliferating cell
c-2960,2674.36683150362,4867.98268686917,Proliferating cell
c-2961,2744.0007141727,4869.0946570267,Proliferating cell
c-2962,2617.99665843669,4868.65091153181,Proliferating cell
c-2963,2643.79972623466,4869.95067112063,Proliferating cell
c-2964,2626.09824397541,4867.55849961102,Proliferating cell
c-2965,2687.22011059231,4868.60047541554,Macrophage
c-2966,2712.48025176724,4869.21914010361,Fibroblast
c-2967,2708.53909680548,4870.2342818883,Macrophage
c-2968,2731.42844364219,4869.57604777902,Proliferating cell
c-2969,2621.79395729812,4871.12543220742,Proliferating cell
c-2970,2628.52269958334,4870.59828077654,Proliferating cell
c-2971,2636.93915209133,4870.23222213181,Proliferating cell
c-2972,2656.95617296718,4872.08628204235,Proliferating cell
c-2973,2736.51905934187,4872.24648264895,Proliferating cell
c-2974,2748.96352499494,4873.69112075949,Proliferating cell
c-2975,2630.52673169185,4877.72595487397,Proliferating cell
c-2976,2626.6528710039,4876.73315262369,Proliferating cell
c-2977,2686.66833945094,4876.07722499456,Proliferating cell
c-2978,2700.7811540245,4875.50703305536,Proliferating cell
c-2979,2635.81220840368,4875.69619526164,Proliferating cell
c-2980,2641.83924582434,4877.3059090526,Proliferating cell
c-2981,2644.9653117972,4878.58238951591,Proliferating cell
c-2982,2670.6814002903,4878.04037818179,Proliferating cell
c-2983,2710.28536337933,4877.81612483989,Proliferating cell
c-2984,2664.62384342783,4881.10712512589,Proliferating cell
c-2985,2637.59829744992,4879.2375719521,Proliferating cell
c-2986,2655.04126735735,4877.36210491632,Proliferating cell
c-2987,2705.765698198,4879.69826988441,Proliferating cell
c-2988,2649.82763451001,4879.80379120293,Proliferating cell
c-2989,2760.94053473165,4882.0751878885,Proliferating cell
c-2990,2655.98436231892,4880.67978775358,Proliferating cell
c-2991,2719.69287141431,4879.67986540074,Macrophage
c-2992,2710.97083838968,4883.24297035139,Proliferating cell
c-2993,2622.34552297027,4882.80592624702,Proliferating cell
c-2994,2645.1033451537,4884.40373066679,Proliferating cell
c-2995,2651.00061053841,4884.52980948259,Proliferating cell
c-2996,2623.15261642561,4888.28789735238,Proliferating cell
c-2997,2695.17002636844,4888.31526143119,Proliferating cell
c-2998,2728.9747929914,4888.51563592926,CD8 T-cell
c-2999,2679.59281253795,4888.43732171305,Proliferating cell
c-3000,2666.24159956293,4889.43753355715,Proliferating cell
