,key,pos,neg
31652,DCN,MET,XCL1
31653,DCN,MET,BCAN
31654,DCN,MET,NCAN
31655,DCN,MET,IFNB1
31656,DCN,MET,GAST
31657,DCN,MET,LTB
31658,DCN,MET,FLT3LG
31659,DCN,MET,HLA-G
31660,DCN,MET,CLCF1
31661,DCN,MET,IGF1
31662,DCN,MET,MATN1
31663,DCN,MET,SFTPD
31664,DCN,MET,VCAM1
31665,DCN,MET,HLA-C
31666,DCN,MET,CHAD
31667,DCN,MET,INSL3
31668,DCN,MET,EDN1
31669,DCN,MET,DKK1
31670,DCN,MET,TGFB2
31671,DCN,MET,CAMP
31672,DCN,MET,UTS2B
31673,DCN,MET,IRAK4
31674,DCN,MET,ANOS1
31675,DCN,MET,INHBC
31676,DCN,MET,CD34
31677,DCN,MET,CALCA
31678,DCN,MET,GDF10
31679,DCN,MET,LIPH
31680,DCN,MET,CXCL16
31681,DCN,MET,IL15
31682,DCN,MET,IL21
31683,DCN,MET,COL3A1
31684,DCN,MET,NTN3
31685,DCN,MET,PVR
31686,DCN,MET,HRG
31687,DCN,MET,TPH1
31688,DCN,MET,KITLG
31689,DCN,MET,CX3CL1
31690,DCN,MET,PDCD1LG2
31691,DCN,MET,ADM2
31692,DCN,MET,IL1B
31693,DCN,MET,MADCAM1
31694,DCN,MET,WNT11
31695,DCN,MET,CCL15
31696,DCN,MET,TNC
31697,DCN,MET,RELN
31698,DCN,MET,EFNA1
31699,DCN,MET,C1QTNF5
31700,DCN,MET,IFNA10
31701,DCN,MET,IL3
31702,DCN,MET,FGF12
31703,DCN,MET,CD40LG
31704,DCN,MET,HSPG2
31705,DCN,MET,TGM2
31706,DCN,MET,CCL18
31707,DCN,MET,KRTAP4-12
31708,DCN,MET,ADAM10
31709,DCN,MET,EFNA5
31710,DCN,MET,EFEMP2
31711,DCN,MET,IFNL1
31712,DCN,MET,PRSS23
31713,DCN,MET,CXCL13
31714,DCN,MET,APP
31715,DCN,MET,CCL21
31716,DCN,MET,F2
31717,DCN,MET,ICAM2
31718,DCN,MET,WNT3A
31719,DCN,MET,LPL
31720,DCN,MET,LAMB3
31721,DCN,MET,LY86
31722,DCN,MET,PF4
31723,DCN,MET,CD99
31724,DCN,MET,SEMA5A
31725,DCN,MET,SHBG
31726,DCN,MET,VEGFA
31727,DCN,MET,CEACAM6
31728,DCN,MET,CCL20
31729,DCN,MET,PPY
31730,DCN,MET,PENK
31731,DCN,MET,CRH
31732,DCN,MET,EDN3
31733,DCN,MET,NPB
31734,DCN,MET,FGF20
31735,DCN,MET,PDGFB
31736,DCN,MET,IL19
31737,DCN,MET,TAC1
31738,DCN,MET,OLFM2
31739,DCN,MET,NUCB2
31740,DCN,MET,NMS
31741,DCN,MET,HGF
31742,DCN,MET,FGF11
31743,DCN,MET,PTH2
31744,DCN,MET,B2M
31745,DCN,MET,SFRP1
31746,DCN,MET,HP
31747,DCN,MET,HCRT
31748,DCN,MET,CFC1
31749,DCN,MET,TF
31750,DCN,MET,TGFB1
31751,DCN,MET,PSAP
31752,DCN,MET,IL12B
31753,DCN,MET,EDN2
31754,DCN,MET,FGF13
31755,DCN,MET,TNFSF13
31756,DCN,MET,ADAM9
31757,DCN,MET,IL2
31758,DCN,MET,GAS6
31759,DCN,MET,PIP
31760,DCN,MET,PAPLN
31761,DCN,MET,GALP
31762,DCN,MET,CALM3
31763,DCN,MET,EXOC3-AS1
31764,DCN,MET,COL4A1
31765,DCN,MET,PROK2
31766,DCN,MET,TNFSF15
31767,DCN,MET,MIA
31768,DCN,MET,IL16
31769,DCN,MET,IL5
31770,DCN,MET,MYOC
31771,DCN,MET,FASLG
31772,DCN,MET,C4BPA
31773,DCN,MET,CCL13
31774,DCN,MET,COL5A1
31775,DCN,MET,FGA
31776,DCN,MET,CRP
31777,DCN,MET,SEMA4C
31778,DCN,MET,CXCL10
31779,DCN,MET,GUCA2B
31780,DCN,MET,CELA3B
31781,DCN,MET,DLL1
31782,DCN,MET,BMP15
31783,DCN,MET,IL23A
31784,DCN,MET,HLA-E
31785,DCN,MET,RSPO3
31786,DCN,MET,BST2
31787,DCN,MET,IFNL2
31788,DCN,MET,DLK2
31789,DCN,MET,RLN1
31790,DCN,MET,CSF2
31791,DCN,MET,TIM-1
31792,DCN,MET,ADAM17
31793,DCN,MET,C1QTNF1
31794,DCN,MET,IL1A
31795,DCN,MET,NTS
31796,DCN,MET,BMP10
31797,DCN,MET,WNT3
31798,DCN,MET,CXCL1
31799,DCN,MET,KISS1
31800,DCN,MET,DSC1
31801,DCN,MET,SEMA6A
31802,DCN,MET,CGA
31803,DCN,MET,NECTIN2
31804,DCN,MET,NPVF
31805,DCN,MET,ADAM28
31806,DCN,MET,CNTF
31807,DCN,MET,GNAI2
31808,DCN,MET,EFNA2
31809,DCN,MET,BMP2
31810,DCN,MET,MLLT4
31811,DCN,MET,RLN3
31812,DCN,MET,EGF
31813,DCN,MET,NPW
31814,DCN,MET,FGF2
31815,DCN,MET,IL18
31816,DCN,MET,HSP90AA1
31817,DCN,MET,CD80
31818,DCN,MET,SOST
31819,DCN,MET,ADM
31820,DCN,MET,FGF10
31821,DCN,MET,DSC2
31822,DCN,MET,TNFSF14
31823,DCN,MET,ALOX5AP
31824,DCN,MET,IL17F
31825,DCN,MET,PLG
31826,DCN,MET,CCL2
31827,DCN,MET,BST1
31828,DCN,MET,BDNF
31829,DHH,BOC,IL20
31830,DHH,BOC,NTF4
31831,DHH,BOC,NPPA
31832,DHH,BOC,APOC3
31833,DHH,BOC,C5
31834,DHH,BOC,GSTP1
31835,DHH,BOC,FN1
31836,DHH,BOC,LGALS1
31837,DHH,BOC,COL1A1
31838,DHH,BOC,VEGFC
31839,DHH,BOC,SEMA4B
31840,DHH,BOC,AGRP
31841,DHH,BOC,LY6G5C
31842,DHH,BOC,PTGS2
31843,DHH,BOC,AREG
31844,DHH,BOC,LAMA2
31845,DHH,BOC,IL1F10
31846,DHH,BOC,SLIT2
31847,DHH,BOC,DLL4
31848,DHH,BOC,BMP4
31849,DHH,BOC,PTDSS1
31850,DHH,BOC,PROK1
31851,DHH,BOC,SEMA4A
31852,DHH,BOC,NCAM1
31853,DHH,BOC,IGFL1
31854,DHH,BOC,CSF1
31855,DHH,BOC,SCT
31856,DHH,BOC,LILRB4
31857,DHH,BOC,L1CAM
31858,DHH,BOC,PROS1
31859,DHH,BOC,DUSP18
31860,DHH,BOC,IL31
31861,DHH,BOC,SHP1
31862,DHH,BOC,CCL17
31863,DHH,BOC,NID2
31864,DHH,BOC,GCG
31865,DHH,BOC,NPFF
31866,DHH,BOC,NMU
31867,DHH,BOC,IFNA14
31868,DHH,BOC,CXCL2
31869,DHH,BOC,APOC1
31870,DHH,BOC,PIK3CD-AS1
31871,DHH,BOC,C3
31872,DHH,BOC,FGF1
31873,DHH,BOC,CCL25
31874,DHH,BOC,CD22
31875,DHH,BOC,F11
31876,DHH,BOC,NTF3
31877,DHH,BOC,SPINK1
31878,DHH,BOC,CCL19
31879,DHH,BOC,MST1
31880,DHH,BOC,PDGFC
31881,DHH,BOC,PLAU
31882,DHH,BOC,HLA-F
31883,DHH,BOC,GNAS
31884,DHH,BOC,SERPINA7
31885,DHH,BOC,HBEGF
31886,DHH,BOC,TAC4
31887,DHH,BOC,NLGN3
31888,DHH,BOC,TNFSF10
31889,DHH,BOC,RARRES2
31890,DHH,BOC,CTGF
31891,DHH,BOC,ANGPT2
31892,DHH,BOC,SHANK1
31893,DHH,BOC,CSF3
31894,DHH,BOC,EFNA3
31895,DHH,BOC,FARP2
31896,DHH,BOC,CCL14
31897,DHH,BOC,FGF4
31898,DHH,BOC,GDF1
31899,DHH,BOC,LAMB2
31900,DHH,BOC,REN
31901,DHH,BOC,LTA
31902,DHH,BOC,INHBB
31903,DHH,BOC,NTNG1
31904,DHH,BOC,GDF9
31905,DHH,BOC,CD55
31906,DHH,BOC,NPS
31907,DHH,BOC,GDF5
31908,DHH,BOC,PSEN1
31909,DHH,BOC,HEBP1
31910,DHH,BOC,INHBA
31911,DHH,BOC,ANGPT1
31912,DHH,BOC,SPINT1
31913,DHH,BOC,NRTN
31914,DHH,BOC,CLEC2B
31915,DHH,BOC,CLEC2A
31916,DHH,BOC,AGRN
31917,DHH,BOC,OXT
31918,DHH,BOC,LTF
31919,DHH,BOC,BMP7
31920,DHH,BOC,HSPA1A
31921,DHH,BOC,ICAM3
31922,DHH,BOC,NLGN1
31923,DHH,BOC,ITIH2
31924,DHH,BOC,NDP
31925,DHH,BOC,THBS1
31926,DHH,BOC,NID1
31927,DHH,BOC,CALCB
31928,DHH,BOC,SHH
31929,DHH,BOC,BTLA
31930,DHH,BOC,MDK
31931,DHH,BOC,OSM
31932,DHH,BOC,SEMA3A
31933,DHH,BOC,PYY
31934,DHH,BOC,PECAM1
31935,DHH,BOC,HAS2
31936,DHH,BOC,ARTN
31937,DHH,BOC,CALM1
31938,DHH,BOC,C4B
31939,DHH,BOC,CD5L
31940,DHH,BOC,CALM2
31941,DHH,BOC,WNT7A
31942,DHH,BOC,EFNB1
31943,DHH,BOC,GDF2
31944,DHH,BOC,ACTR2
31945,DHH,BOC,OMG
31946,DHH,BOC,CALR
31947,DHH,BOC,PDYN
31948,DHH,BOC,CD52
31949,DHH,BOC,SEMA3C
31950,DHH,BOC,ARF1
31951,DHH,BOC,DCN
31952,DHH,BOC,PDGFA
31953,DHH,BOC,GHRH
31954,DHH,BOC,APOE
31955,DHH,BOC,NPPC
31956,DHH,BOC,GUCA2A
31957,DHH,BOC,F8
31958,DHH,BOC,CD14
31959,DHH,BOC,ICAM4
31960,DHH,BOC,SEMA4D
31961,DHH,BOC,NTN4
31962,DHH,BOC,EFNB2
31963,DHH,BOC,EFNA4
31964,DHH,BOC,INSL5
31965,DHH,BOC,CNTN2
31966,DHH,BOC,CCK
31967,DHH,BOC,ZG16B
31968,DHH,BOC,ADAM12
31969,DHH,BOC,ANGPTL3
31970,DHH,BOC,NPNT
31971,DHH,BOC,APOB
31972,DHH,BOC,FSHB
31973,DHH,BOC,AGT
31974,DHH,BOC,CTHRC1
31975,DHH,BOC,CCL23
31976,DHH,BOC,LYPD3
31977,DHH,BOC,CDH1
31978,DHH,BOC,ECM1
31979,DHH,BOC,IL8
31980,DHH,BOC,CGN
31981,DHH,BOC,APLN
31982,DHH,BOC,IL10
31983,DHH,BOC,IL11
31984,DHH,BOC,JAG1
31985,DHH,BOC,IL4
31986,DHH,BOC,AVP
31987,DHH,BOC,HRAS
31988,DHH,BOC,DKK2
31989,DHH,BOC,SPP1
31990,DHH,BOC,LAMA5
31991,DHH,BOC,CORT
31992,DHH,BOC,CXCL11
31993,DHH,BOC,GPC3
31994,DHH,BOC,CCL5
31995,DHH,BOC,GDNF
31996,DHH,BOC,CD70
31997,DHH,BOC,MMP7
31998,DHH,BOC,IL36A
31999,DHH,BOC,LGALS3BP
32000,DHH,BOC,ADAM2
32001,DHH,BOC,PGF
32002,DHH,BOC,PON2
32003,DHH,BOC,FBN1
32004,DHH,BOC,HDC
32005,DHH,BOC,IL9
32006,DHH,BOC,AANAT
32007,DHH,BOC,GIP
32008,DHH,BOC,IFNA6
32009,DHH,BOC,IL22
32010,DHH,BOC,HMGB1
32011,DHH,BOC,SAA1
32012,DHH,BOC,CD36
32013,DHH,BOC,SELPLG
32014,DHH,BOC,ANXA1
32015,DHH,BOC,S100A8
32016,DHH,BOC,ICAM1
32017,DHH,BOC,SERPING1
32018,DHH,BOC,LRP1B
32019,DHH,BOC,ADCYAP1
32020,DHH,BOC,RLN2
32021,DHH,BOC,POMC
32022,DHH,BOC,PNOC
32023,DHH,BOC,KLRB1
32024,DHH,BOC,LIF
32025,DHH,BOC,NECTIN3
32026,DHH,BOC,WNT5A
32027,DHH,BOC,NTNG2
32028,DHH,BOC,IL36G
32029,DHH,BOC,ITGB3BP
32030,DHH,BOC,FST
32031,DHH,BOC,WNT2
32032,DHH,BOC,IAPP
32033,DHH,BOC,BTC
32034,DHH,BOC,EFNB3
32035,DHH,BOC,COL1A2
32036,DHH,BOC,GHRL
32037,DHH,BOC,CP
32038,DHH,BOC,COL6A1
32039,DHH,BOC,TNFSF12
32040,DHH,BOC,CD1D
32041,DHH,BOC,LAMA1
32042,DHH,BOC,QRFP
32043,DHH,BOC,TNFSF9
32044,DHH,BOC,NTN1
32045,DHH,BOC,TNFSF8
32046,DHH,BOC,NPY
32047,DHH,BOC,BGN
32048,DHH,BOC,CCL16
32049,DHH,BOC,HSP90B1
32050,DHH,BOC,COL4A2
32051,DHH,BOC,NLGN2
32052,DHH,BOC,EBI3
32053,DHH,BOC,FGF23
32054,DHH,BOC,IL17A
32055,DHH,BOC,F10
32056,DHH,BOC,ADAM15
32057,DHH,BOC,PTHLH
32058,DHH,BOC,WNT1
32059,DHH,BOC,IL12A
32060,DHH,BOC,CEACAM5
32061,DHH,BOC,CCL11
32062,DHH,BOC,FGF19
32063,DHH,BOC,RSPO2
32064,DHH,BOC,EDA
32065,DHH,BOC,KNG1
32066,DHH,BOC,GPI
32067,DHH,BOC,COL2A1
32068,DHH,BOC,C4A
32069,DHH,BOC,RPS27A
32070,DHH,BOC,TCN2
32071,DHH,BOC,LTBP3
32072,DHH,BOC,GZMB
32073,DHH,BOC,GNB3
32074,DHH,BOC,INHA
32075,DHH,BOC,COL18A1
32076,DHH,BOC,IGFBP4
32077,DHH,BOC,NGF
32078,DHH,BOC,LRPAP1
32079,DHH,BOC,TNF
32080,DHH,BOC,RSPO1
32081,DHH,BOC,HLA-A
32082,DHH,BOC,SLIT1
32083,DHH,BOC,PTN
32084,DHH,BOC,CLEC3A
32085,DHH,BOC,SEMA6D
32086,DHH,BOC,CXCL12
32087,DHH,BOC,SST
32088,DHH,BOC,XCL1
32089,DHH,BOC,BCAN
32090,DHH,BOC,NCAN
32091,DHH,BOC,IFNB1
32092,DHH,BOC,GAST
32093,DHH,BOC,LTB
32094,DHH,BOC,FLT3LG
32095,DHH,BOC,HLA-G
32096,DHH,BOC,CLCF1
32097,DHH,BOC,IGF1
32098,DHH,BOC,MATN1
32099,DHH,BOC,SFTPD
32100,DHH,BOC,VCAM1
32101,DHH,BOC,HLA-C
32102,DHH,BOC,CHAD
32103,DHH,BOC,INSL3
32104,DHH,BOC,EDN1
32105,DHH,BOC,DKK1
32106,DHH,BOC,TGFB2
32107,DHH,BOC,CAMP
32108,DHH,BOC,UTS2B
32109,DHH,BOC,IRAK4
32110,DHH,BOC,ANOS1
32111,DHH,BOC,INHBC
32112,DHH,BOC,CD34
32113,DHH,BOC,CALCA
32114,DHH,BOC,GDF10
32115,DHH,BOC,LIPH
32116,DHH,BOC,CXCL16
32117,DHH,BOC,IL15
32118,DHH,BOC,IL21
32119,DHH,BOC,COL3A1
32120,DHH,BOC,NTN3
32121,DHH,BOC,PVR
32122,DHH,BOC,HRG
32123,DHH,BOC,TPH1
32124,DHH,BOC,KITLG
32125,DHH,BOC,CX3CL1
32126,DHH,BOC,PDCD1LG2
32127,DHH,BOC,ADM2
32128,DHH,BOC,IL1B
32129,DHH,BOC,MADCAM1
32130,DHH,BOC,WNT11
32131,DHH,BOC,CCL15
32132,DHH,BOC,TNC
32133,DHH,BOC,RELN
32134,DHH,BOC,EFNA1
32135,DHH,BOC,C1QTNF5
32136,DHH,BOC,IFNA10
32137,DHH,BOC,IL3
32138,DHH,BOC,FGF12
32139,DHH,BOC,CD40LG
32140,DHH,BOC,HSPG2
32141,DHH,BOC,TGM2
32142,DHH,BOC,CCL18
32143,DHH,BOC,KRTAP4-12
32144,DHH,BOC,ADAM10
32145,DHH,BOC,EFNA5
32146,DHH,BOC,EFEMP2
32147,DHH,BOC,IFNL1
32148,DHH,BOC,PRSS23
32149,DHH,BOC,CXCL13
32150,DHH,BOC,APP
32151,DHH,BOC,CCL21
32152,DHH,BOC,F2
32153,DHH,BOC,ICAM2
32154,DHH,BOC,WNT3A
32155,DHH,BOC,LPL
32156,DHH,BOC,LAMB3
32157,DHH,BOC,LY86
32158,DHH,BOC,PF4
32159,DHH,BOC,CD99
32160,DHH,BOC,SEMA5A
32161,DHH,BOC,SHBG
32162,DHH,BOC,VEGFA
32163,DHH,BOC,CEACAM6
32164,DHH,BOC,CCL20
32165,DHH,BOC,PPY
32166,DHH,BOC,PENK
32167,DHH,BOC,CRH
32168,DHH,BOC,EDN3
32169,DHH,BOC,NPB
32170,DHH,BOC,FGF20
32171,DHH,BOC,PDGFB
32172,DHH,BOC,IL19
32173,DHH,BOC,TAC1
32174,DHH,BOC,OLFM2
32175,DHH,BOC,NUCB2
32176,DHH,BOC,NMS
32177,DHH,BOC,HGF
32178,DHH,BOC,FGF11
32179,DHH,BOC,PTH2
32180,DHH,BOC,B2M
32181,DHH,BOC,SFRP1
32182,DHH,BOC,HP
32183,DHH,BOC,HCRT
32184,DHH,BOC,CFC1
32185,DHH,BOC,TF
32186,DHH,BOC,TGFB1
32187,DHH,BOC,PSAP
32188,DHH,BOC,IL12B
32189,DHH,BOC,EDN2
32190,DHH,BOC,FGF13
32191,DHH,BOC,TNFSF13
32192,DHH,BOC,ADAM9
32193,DHH,BOC,IL2
32194,DHH,BOC,GAS6
32195,DHH,BOC,PIP
32196,DHH,BOC,PAPLN
32197,DHH,BOC,GALP
32198,DHH,BOC,CALM3
32199,DHH,BOC,EXOC3-AS1
32200,DHH,BOC,COL4A1
32201,DHH,BOC,PROK2
32202,DHH,BOC,TNFSF15
32203,DHH,BOC,MIA
32204,DHH,BOC,IL16
32205,DHH,BOC,IL5
32206,DHH,BOC,MYOC
32207,DHH,BOC,FASLG
32208,DHH,BOC,C4BPA
32209,DHH,BOC,CCL13
32210,DHH,BOC,COL5A1
32211,DHH,BOC,FGA
32212,DHH,BOC,CRP
32213,DHH,BOC,SEMA4C
32214,DHH,BOC,CXCL10
32215,DHH,BOC,GUCA2B
32216,DHH,BOC,CELA3B
32217,DHH,BOC,DLL1
32218,DHH,BOC,BMP15
32219,DHH,BOC,IL23A
32220,DHH,BOC,HLA-E
32221,DHH,BOC,RSPO3
32222,DHH,BOC,BST2
32223,DHH,BOC,IFNL2
32224,DHH,BOC,DLK2
32225,DHH,BOC,RLN1
32226,DHH,BOC,CSF2
32227,DHH,BOC,TIM-1
32228,DHH,BOC,ADAM17
32229,DHH,BOC,C1QTNF1
32230,DHH,BOC,IL1A
32231,DHH,BOC,NTS
32232,DHH,BOC,BMP10
32233,DHH,BOC,WNT3
32234,DHH,BOC,CXCL1
32235,DHH,BOC,KISS1
32236,DHH,BOC,DSC1
32237,DHH,BOC,SEMA6A
32238,DHH,BOC,CGA
32239,DHH,BOC,NECTIN2
32240,DHH,BOC,NPVF
32241,DHH,BOC,ADAM28
32242,DHH,BOC,CNTF
32243,DHH,BOC,GNAI2
32244,DHH,BOC,EFNA2
32245,DHH,BOC,BMP2
32246,DHH,BOC,MLLT4
32247,DHH,BOC,RLN3
32248,DHH,BOC,EGF
32249,DHH,BOC,NPW
32250,DHH,BOC,FGF2
32251,DHH,BOC,IL18
32252,DHH,BOC,HSP90AA1
32253,DHH,BOC,CD80
32254,DHH,BOC,SOST
32255,DHH,BOC,ADM
32256,DHH,BOC,FGF10
32257,DHH,BOC,DSC2
32258,DHH,BOC,TNFSF14
32259,DHH,BOC,ALOX5AP
32260,DHH,BOC,IL17F
32261,DHH,BOC,PLG
32262,DHH,BOC,CCL2
32263,DHH,BOC,BST1
32264,DHH,BOC,BDNF
32265,DKK2,KREMEN2,IL20
32266,DKK2,KREMEN2,NTF4
32267,DKK2,KREMEN2,NPPA
32268,DKK2,KREMEN2,APOC3
32269,DKK2,KREMEN2,C5
32270,DKK2,KREMEN2,GSTP1
32271,DKK2,KREMEN2,FN1
32272,DKK2,KREMEN2,LGALS1
32273,DKK2,KREMEN2,COL1A1
32274,DKK2,KREMEN2,VEGFC
32275,DKK2,KREMEN2,SEMA4B
32276,DKK2,KREMEN2,AGRP
32277,DKK2,KREMEN2,LY6G5C
32278,DKK2,KREMEN2,PTGS2
32279,DKK2,KREMEN2,AREG
32280,DKK2,KREMEN2,LAMA2
32281,DKK2,KREMEN2,IL1F10
32282,DKK2,KREMEN2,SLIT2
32283,DKK2,KREMEN2,DLL4
32284,DKK2,KREMEN2,BMP4
32285,DKK2,KREMEN2,PTDSS1
32286,DKK2,KREMEN2,PROK1
32287,DKK2,KREMEN2,SEMA4A
32288,DKK2,KREMEN2,NCAM1
32289,DKK2,KREMEN2,IGFL1
32290,DKK2,KREMEN2,CSF1
32291,DKK2,KREMEN2,SCT
32292,DKK2,KREMEN2,LILRB4
32293,DKK2,KREMEN2,L1CAM
32294,DKK2,KREMEN2,PROS1
32295,DKK2,KREMEN2,DUSP18
32296,DKK2,KREMEN2,IL31
32297,DKK2,KREMEN2,SHP1
32298,DKK2,KREMEN2,CCL17
32299,DKK2,KREMEN2,NID2
32300,DKK2,KREMEN2,GCG
32301,DKK2,KREMEN2,NPFF
32302,DKK2,KREMEN2,NMU
32303,DKK2,KREMEN2,IFNA14
32304,DKK2,KREMEN2,CXCL2
32305,DKK2,KREMEN2,APOC1
32306,DKK2,KREMEN2,PIK3CD-AS1
32307,DKK2,KREMEN2,C3
32308,DKK2,KREMEN2,FGF1
32309,DKK2,KREMEN2,CCL25
32310,DKK2,KREMEN2,CD22
32311,DKK2,KREMEN2,F11
32312,DKK2,KREMEN2,NTF3
32313,DKK2,KREMEN2,SPINK1
32314,DKK2,KREMEN2,CCL19
32315,DKK2,KREMEN2,MST1
32316,DKK2,KREMEN2,PDGFC
32317,DKK2,KREMEN2,PLAU
32318,DKK2,KREMEN2,HLA-F
32319,DKK2,KREMEN2,GNAS
32320,DKK2,KREMEN2,SERPINA7
32321,DKK2,KREMEN2,HBEGF
32322,DKK2,KREMEN2,TAC4
32323,DKK2,KREMEN2,NLGN3
32324,DKK2,KREMEN2,TNFSF10
32325,DKK2,KREMEN2,RARRES2
32326,DKK2,KREMEN2,CTGF
32327,DKK2,KREMEN2,ANGPT2
32328,DKK2,KREMEN2,SHANK1
32329,DKK2,KREMEN2,CSF3
32330,DKK2,KREMEN2,EFNA3
32331,DKK2,KREMEN2,FARP2
32332,DKK2,KREMEN2,CCL14
32333,DKK2,KREMEN2,FGF4
32334,DKK2,KREMEN2,GDF1
32335,DKK2,KREMEN2,LAMB2
32336,DKK2,KREMEN2,REN
32337,DKK2,KREMEN2,LTA
32338,DKK2,KREMEN2,INHBB
32339,DKK2,KREMEN2,NTNG1
32340,DKK2,KREMEN2,GDF9
32341,DKK2,KREMEN2,CD55
32342,DKK2,KREMEN2,NPS
32343,DKK2,KREMEN2,GDF5
32344,DKK2,KREMEN2,PSEN1
32345,DKK2,KREMEN2,HEBP1
32346,DKK2,KREMEN2,INHBA
32347,DKK2,KREMEN2,ANGPT1
32348,DKK2,KREMEN2,SPINT1
32349,DKK2,KREMEN2,NRTN
32350,DKK2,KREMEN2,CLEC2B
32351,DKK2,KREMEN2,DHH
32352,DKK2,KREMEN2,CLEC2A
32353,DKK2,KREMEN2,AGRN
32354,DKK2,KREMEN2,OXT
32355,DKK2,KREMEN2,LTF
32356,DKK2,KREMEN2,BMP7
32357,DKK2,KREMEN2,HSPA1A
32358,DKK2,KREMEN2,ICAM3
32359,DKK2,KREMEN2,NLGN1
32360,DKK2,KREMEN2,ITIH2
32361,DKK2,KREMEN2,NDP
32362,DKK2,KREMEN2,THBS1
32363,DKK2,KREMEN2,NID1
32364,DKK2,KREMEN2,CALCB
32365,DKK2,KREMEN2,SHH
32366,DKK2,KREMEN2,BTLA
32367,DKK2,KREMEN2,MDK
32368,DKK2,KREMEN2,OSM
32369,DKK2,KREMEN2,SEMA3A
32370,DKK2,KREMEN2,PYY
32371,DKK2,KREMEN2,PECAM1
32372,DKK2,KREMEN2,HAS2
32373,DKK2,KREMEN2,ARTN
32374,DKK2,KREMEN2,CALM1
32375,DKK2,KREMEN2,C4B
32376,DKK2,KREMEN2,CD5L
32377,DKK2,KREMEN2,CALM2
32378,DKK2,KREMEN2,WNT7A
32379,DKK2,KREMEN2,EFNB1
32380,DKK2,KREMEN2,GDF2
32381,DKK2,KREMEN2,ACTR2
32382,DKK2,KREMEN2,OMG
32383,DKK2,KREMEN2,CALR
32384,DKK2,KREMEN2,PDYN
32385,DKK2,KREMEN2,CD52
32386,DKK2,KREMEN2,SEMA3C
32387,DKK2,KREMEN2,ARF1
32388,DKK2,KREMEN2,DCN
32389,DKK2,KREMEN2,PDGFA
32390,DKK2,KREMEN2,GHRH
32391,DKK2,KREMEN2,APOE
32392,DKK2,KREMEN2,NPPC
32393,DKK2,KREMEN2,GUCA2A
32394,DKK2,KREMEN2,F8
32395,DKK2,KREMEN2,CD14
32396,DKK2,KREMEN2,ICAM4
32397,DKK2,KREMEN2,SEMA4D
32398,DKK2,KREMEN2,NTN4
32399,DKK2,KREMEN2,EFNB2
32400,DKK2,KREMEN2,EFNA4
32401,DKK2,KREMEN2,INSL5
32402,DKK2,KREMEN2,CNTN2
32403,DKK2,KREMEN2,CCK
32404,DKK2,KREMEN2,ZG16B
32405,DKK2,KREMEN2,ADAM12
32406,DKK2,KREMEN2,ANGPTL3
32407,DKK2,KREMEN2,NPNT
32408,DKK2,KREMEN2,APOB
32409,DKK2,KREMEN2,FSHB
32410,DKK2,KREMEN2,AGT
32411,DKK2,KREMEN2,CTHRC1
32412,DKK2,KREMEN2,CCL23
32413,DKK2,KREMEN2,LYPD3
32414,DKK2,KREMEN2,CDH1
32415,DKK2,KREMEN2,ECM1
32416,DKK2,KREMEN2,IL8
32417,DKK2,KREMEN2,CGN
32418,DKK2,KREMEN2,APLN
32419,DKK2,KREMEN2,IL10
32420,DKK2,KREMEN2,IL11
32421,DKK2,KREMEN2,JAG1
32422,DKK2,KREMEN2,IL4
32423,DKK2,KREMEN2,AVP
32424,DKK2,KREMEN2,HRAS
32425,DKK2,KREMEN2,SPP1
32426,DKK2,KREMEN2,LAMA5
32427,DKK2,KREMEN2,CORT
32428,DKK2,KREMEN2,CXCL11
32429,DKK2,KREMEN2,GPC3
32430,DKK2,KREMEN2,CCL5
32431,DKK2,KREMEN2,GDNF
32432,DKK2,KREMEN2,CD70
32433,DKK2,KREMEN2,MMP7
32434,DKK2,KREMEN2,IL36A
32435,DKK2,KREMEN2,LGALS3BP
32436,DKK2,KREMEN2,ADAM2
32437,DKK2,KREMEN2,PGF
32438,DKK2,KREMEN2,PON2
32439,DKK2,KREMEN2,FBN1
32440,DKK2,KREMEN2,HDC
32441,DKK2,KREMEN2,IL9
32442,DKK2,KREMEN2,AANAT
32443,DKK2,KREMEN2,GIP
32444,DKK2,KREMEN2,IFNA6
32445,DKK2,KREMEN2,IL22
32446,DKK2,KREMEN2,HMGB1
32447,DKK2,KREMEN2,SAA1
32448,DKK2,KREMEN2,CD36
32449,DKK2,KREMEN2,SELPLG
32450,DKK2,KREMEN2,ANXA1
32451,DKK2,KREMEN2,S100A8
32452,DKK2,KREMEN2,ICAM1
32453,DKK2,KREMEN2,SERPING1
32454,DKK2,KREMEN2,LRP1B
32455,DKK2,KREMEN2,ADCYAP1
32456,DKK2,KREMEN2,RLN2
32457,DKK2,KREMEN2,POMC
32458,DKK2,KREMEN2,PNOC
32459,DKK2,KREMEN2,KLRB1
32460,DKK2,KREMEN2,LIF
32461,DKK2,KREMEN2,NECTIN3
32462,DKK2,KREMEN2,WNT5A
32463,DKK2,KREMEN2,NTNG2
32464,DKK2,KREMEN2,IL36G
32465,DKK2,KREMEN2,ITGB3BP
32466,DKK2,KREMEN2,FST
32467,DKK2,KREMEN2,WNT2
32468,DKK2,KREMEN2,IAPP
32469,DKK2,KREMEN2,BTC
32470,DKK2,KREMEN2,EFNB3
32471,DKK2,KREMEN2,COL1A2
